,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,class
566,0.24,0.8399999999999999,0.06,0.8,0.0,0.35,0.31,0.0,0.79,0.11,1.0,0.53,0.77,0.92,0.27,1.0,0.0
567,0.4,0.81,0.67,0.65,1.0,0.27,0.38,0.0,0.0,0.24,0.46,0.61,0.81,0.9900000000000002,0.27,1.0,1.0
568,0.48,0.88,0.28,0.58,0.34,0.08999999999999998,0.0,0.0,0.25,0.42,0.66,0.77,1.0,1.0,0.49,0.78,1.0
569,0.29,1.0,0.08,0.62,0.0,0.2,0.41,0.0,0.87,0.19,1.0,0.59,0.6,0.86,0.08,0.89,0.0
570,0.56,0.9900000000000002,0.18,0.72,0.0,0.24,0.36,0.0,0.8499999999999999,0.23,1.0,0.69,0.58,1.0,0.19,0.74,0.0
571,0.0,0.8499999999999999,0.42,0.97,0.3,0.75,0.23,0.21,0.72,0.0,1.0,0.47,0.87,1.0,0.36,0.9900000000000002,0.0
572,0.32,1.0,0.0,0.58,0.05,0.07,0.6,0.0,1.0,0.38,0.8499999999999999,0.8499999999999999,0.27,0.86,0.05,0.42,0.0
573,0.48,0.77,0.19,0.66,0.0,0.06,0.49,0.0,0.93,0.38,1.0,0.96,0.48,1.0,0.0,0.7,0.0
574,0.14,0.81,0.0,0.41,0.34,0.0,0.87,0.03,1.0,0.56,0.7,1.0,0.2,0.9900000000000002,0.07,0.49,0.0
575,0.88,0.88,0.53,0.78,1.0,0.4,0.91,0.0,0.0,0.01,0.05,0.39,0.57,0.76,0.18,1.0,1.0
576,0.41,0.8399999999999999,0.93,0.52,1.0,0.12,0.33,0.0,0.47,0.39,0.93,0.74,0.72,1.0,0.0,0.81,1.0
577,0.86,0.59,0.56,1.0,0.0,0.81,0.48,0.42,0.71,0.0,0.11,0.08,0.45,0.52,1.0,0.88,1.0
578,0.05,0.66,0.16,1.0,1.0,0.98,0.69,0.58,0.29,0.2,0.75,0.0,0.21,0.32,0.0,0.71,1.0
579,0.69,0.97,0.37,0.54,0.57,0.0,0.0,0.04,0.3,0.46,1.0,0.66,0.8399999999999999,1.0,0.12,0.94,1.0
580,0.12,0.67,0.14,0.25,0.5,0.0,0.93,0.17,1.0,0.57,0.72,0.91,0.28,1.0,0.0,0.67,0.0
581,0.13,0.76,0.01,0.44,0.15,0.0,0.67,0.01,1.0,0.38,0.93,0.8499999999999999,0.45,1.0,0.0,0.74,0.0
582,0.13,0.93,0.56,0.6,1.0,0.25,0.35,0.0,0.08,0.29,0.6,0.63,0.81,1.0,0.0,0.98,1.0
583,0.44,0.76,0.61,1.0,0.06,0.75,0.41,0.38,0.7,0.0,0.0,0.0,0.33,0.36,1.0,0.62,1.0
584,0.49,0.92,0.58,0.48,0.66,0.04,0.0,0.0,0.39,0.36,1.0,0.65,0.92,1.0,0.25,0.88,1.0
585,0.38,0.42,0.96,0.71,1.0,1.0,0.32,0.77,0.43,0.38,0.62,0.0,0.0,0.05,0.49,0.39,1.0
586,0.39,0.8399999999999999,0.0,0.86,0.4,0.42,0.76,0.0,0.2,0.08999999999999998,0.57,0.54,1.0,0.96,0.44,1.0,1.0
587,0.48,0.92,0.29,0.62,0.92,1.0,0.16,0.67,0.0,0.38,0.36,0.0,1.0,0.43,0.1,0.41,1.0
588,0.49,0.94,0.1,0.7,0.0,0.33,0.25,0.0,0.8199999999999998,0.08999999999999998,1.0,0.44,0.91,0.81,0.42,1.0,0.0
589,0.66,0.88,0.16,0.7,0.0,0.23,0.45,0.0,0.97,0.28,1.0,0.74,0.49,1.0,0.18,0.66,0.0
590,0.0,0.25,0.52,0.58,0.76,0.98,0.15,1.0,0.54,0.64,1.0,0.29,0.49,0.0,0.08999999999999998,0.28,1.0
591,0.36,0.53,1.0,0.8199999999999998,0.55,1.0,0.02,0.69,0.36,0.34,0.74,0.0,0.0,0.14,0.62,0.44,1.0
592,0.0,0.8299999999999998,0.18,0.5,0.63,0.16,0.23,0.0,0.03,0.35,0.5,0.68,1.0,1.0,0.13,0.95,1.0
593,1.0,0.98,0.24,1.0,0.06,0.68,0.78,0.41,0.7,0.0,0.0,0.08999999999999998,0.32,0.53,0.8299999999999998,0.93,1.0
594,0.34,0.71,0.16,0.65,0.17,0.23,0.0,0.0,0.01,0.42,0.44,0.75,1.0,1.0,0.46,0.91,1.0
595,0.66,0.9,0.06,0.55,1.0,0.73,0.45,1.0,0.33,0.46,0.0,0.0,0.89,0.11,0.13,0.23,1.0
596,0.78,0.96,0.08999999999999998,0.75,1.0,0.66,0.8199999999999998,1.0,0.17,0.54,0.0,0.0,0.81,0.18,0.24,0.61,1.0
597,0.29,0.67,0.07,0.26,0.42,0.0,0.9,0.19,1.0,0.62,0.75,1.0,0.25,0.95,0.0,0.55,0.0
598,0.33,0.89,0.19,0.5,0.35,0.08,0.78,0.0,1.0,0.38,0.8499999999999999,0.8,0.45,1.0,0.0,0.88,0.0
599,0.57,0.63,1.0,1.0,0.0,0.91,0.36,0.53,0.95,0.16,0.02,0.0,0.05,0.36,0.91,0.67,1.0
600,0.4,0.8399999999999999,0.33,0.81,1.0,0.42,0.81,0.0,0.0,0.13,0.46,0.57,0.94,1.0,0.11,0.9,1.0
601,0.18,0.8399999999999999,0.15,0.44,0.39,0.04,0.8299999999999998,0.0,1.0,0.43,0.8299999999999998,0.8399999999999999,0.37,1.0,0.0,0.71,0.0
602,0.4,1.0,0.08999999999999998,0.66,0.0,0.26,0.43,0.0,1.0,0.17,1.0,0.56,0.61,0.88,0.0,0.89,0.0
603,1.0,0.87,0.7,1.0,0.5,0.66,0.69,0.28,0.35,0.0,0.0,0.17,0.44,0.46,0.92,0.72,1.0
604,0.08999999999999998,1.0,0.04,0.64,0.0,0.24,0.28,0.0,0.69,0.18,1.0,0.49,0.92,0.8399999999999999,0.46,0.9,0.0
605,0.89,0.93,0.31,1.0,0.4,0.5,0.53,0.0,0.0,0.0,0.46,0.41,1.0,0.79,0.36,0.8499999999999999,1.0
606,0.56,0.6,0.65,1.0,1.0,0.8299999999999998,0.81,0.39,0.51,0.0,0.8499999999999999,0.16,0.56,0.5,0.0,0.55,1.0
607,0.07,0.72,0.01,0.38,0.31,0.0,0.8199999999999998,0.11,1.0,0.56,0.76,0.9900000000000002,0.26,1.0,0.0,0.58,0.0
608,0.74,0.88,0.25,1.0,0.0,0.5,0.22,0.01,0.78,0.0,1.0,0.47,0.63,0.88,0.08,0.91,0.0
609,0.32,0.64,0.0,0.65,0.01,0.2,0.46,0.0,0.91,0.21,1.0,0.66,0.64,1.0,0.15,0.92,0.0
610,0.58,1.0,0.0,0.89,0.44,0.53,1.0,0.21,0.63,0.0,0.62,0.36,0.87,0.8,0.25,0.91,1.0
611,0.68,0.8199999999999998,0.38,0.65,0.74,0.27,0.34,0.0,0.0,0.33,0.53,0.66,1.0,1.0,0.16,0.95,1.0
612,1.0,0.66,0.61,1.0,0.0,0.51,0.08,0.0,0.8199999999999998,0.32,0.92,0.89,0.64,0.61,0.08,0.08,0.0
613,0.61,0.8299999999999998,0.19,1.0,0.03,0.62,0.15,0.21,0.0,0.0,0.0,0.4,0.47,0.62,1.0,0.79,1.0
614,0.52,0.95,0.0,0.8299999999999998,0.42,0.41,0.81,0.0,0.01,0.02,0.44,0.39,1.0,0.75,0.5,1.0,1.0
615,0.37,0.9,0.04,0.97,0.35,0.57,1.0,0.22,0.49,0.0,0.0,0.33,0.54,0.72,0.35,1.0,1.0
616,0.46,0.79,0.37,0.6,0.59,0.22,0.0,0.0,0.19,0.35,0.78,0.64,1.0,0.97,0.29,1.0,1.0
617,0.26,0.64,0.0,0.28,0.26,0.0,0.72,0.24,1.0,0.6,0.97,0.9900000000000002,0.45,1.0,0.07,0.71,0.0
618,0.33,1.0,0.0,0.78,0.01,0.36,0.3,0.0,0.8199999999999998,0.06,1.0,0.46,0.8,0.8499999999999999,0.28,0.96,0.0
619,0.51,1.0,0.17,0.77,0.17,0.21,0.63,0.0,1.0,0.42,0.8299999999999998,0.93,0.29,0.9900000000000002,0.0,0.52,0.0
620,0.35,0.86,0.56,0.65,1.0,0.27,0.23,0.0,0.06,0.28,0.65,0.64,0.98,1.0,0.0,0.8499999999999999,1.0
621,0.31,0.71,0.02,0.36,0.32,0.0,0.8199999999999998,0.12,1.0,0.57,0.66,0.93,0.15,1.0,0.0,0.6,0.0
622,0.81,0.69,0.63,1.0,0.0,0.8199999999999998,0.41,0.41,0.81,0.0,0.19,0.03,0.41,0.44,1.0,0.74,1.0
623,0.52,0.95,0.08,0.73,0.1,0.22,0.55,0.0,1.0,0.24,0.96,0.74,0.51,1.0,0.0,0.91,0.0
624,0.79,0.98,0.0,0.87,0.39,0.48,0.95,0.13,0.28,0.0,0.46,0.4,1.0,0.77,0.58,1.0,1.0
625,0.51,0.6,0.47,1.0,0.16,0.68,0.75,0.35,0.8299999999999998,0.0,0.0,0.02,0.31,0.39,1.0,0.68,1.0
626,0.77,1.0,0.31,0.8399999999999999,0.0,0.44,0.01,0.0,0.6,0.05,1.0,0.4,0.8299999999999998,0.81,0.32,0.72,0.0
627,0.25,0.46,1.0,0.31,0.8,0.0,0.0,0.08999999999999998,0.38,0.45,0.89,0.78,0.54,1.0,0.2,0.68,1.0
628,0.42,1.0,0.2,0.71,1.0,0.8399999999999999,0.2,0.97,0.0,0.48,0.14,0.0,0.73,0.24,0.08,0.58,1.0
629,0.77,1.0,0.53,0.9,0.0,0.43,0.13,0.0,0.86,0.34,1.0,0.8399999999999999,0.73,0.51,0.1,0.08999999999999998,0.0
630,0.86,1.0,0.34,0.98,0.0,0.62,0.08999999999999998,0.22,0.57,0.0,1.0,0.25,0.94,0.66,0.51,0.94,0.0
631,0.8299999999999998,1.0,0.08999999999999998,0.87,0.57,0.44,0.6,0.0,0.0,0.17,0.56,0.56,1.0,0.95,0.1,1.0,1.0
632,0.33,0.88,0.39,0.59,0.63,1.0,0.0,0.65,0.28,0.43,0.4,0.0,1.0,0.42,0.25,0.47,1.0
633,0.76,1.0,0.59,0.66,0.89,0.23,0.08999999999999998,0.0,0.0,0.31,0.8,0.62,1.0,0.96,0.02,0.86,1.0
634,0.4,0.8299999999999998,0.81,0.46,0.79,0.07,0.05,0.0,0.51,0.35,1.0,0.71,0.72,1.0,0.0,0.77,1.0
635,0.08999999999999998,0.81,0.05,0.24,0.54,0.0,0.9900000000000002,0.38,1.0,0.94,0.48,1.0,0.08,0.56,0.0,0.04,0.0
636,1.0,1.0,0.33,0.91,0.44,0.6,0.8399999999999999,0.29,0.46,0.0,0.0,0.14,0.39,0.46,0.87,0.75,1.0
637,0.75,0.61,0.8499999999999999,1.0,0.22,0.8199999999999998,0.37,0.42,0.55,0.02,0.0,0.0,0.31,0.36,1.0,0.6,1.0
638,0.77,1.0,0.0,0.87,0.36,0.41,0.6,0.0,0.06,0.19,0.7,0.56,1.0,0.97,0.12,0.9,1.0
639,0.33,0.96,0.06,0.6,0.0,0.18,0.39,0.0,0.79,0.2,1.0,0.59,0.93,1.0,0.5,0.9900000000000002,0.0
640,0.22,0.95,0.0,0.53,0.14,0.05,0.7,0.0,1.0,0.41,0.91,0.89,0.41,1.0,0.1,0.59,0.0
641,0.89,0.98,0.57,0.76,0.63,0.34,0.19,0.0,0.0,0.25,0.55,0.56,1.0,0.91,0.36,1.0,1.0
642,0.26,0.73,0.0,0.48,0.18,0.07,0.67,0.0,1.0,0.3,0.87,0.73,0.48,1.0,0.13,0.75,0.0
643,0.04,0.94,0.07,0.42,0.35,0.0,0.8199999999999998,0.11,1.0,0.58,0.73,1.0,0.25,0.93,0.0,0.49,0.0
644,0.2,0.77,0.0,0.44,0.25,0.0,0.77,0.08999999999999998,1.0,0.54,0.76,1.0,0.26,1.0,0.08,0.53,0.0
645,0.05,0.73,0.0,0.27,0.38,0.0,0.81,0.12,1.0,0.58,0.78,1.0,0.31,0.9900000000000002,0.1,0.57,0.0
646,0.48,0.86,0.16,0.51,0.0,0.11,0.37,0.0,0.77,0.29,1.0,0.66,0.81,1.0,0.31,0.92,0.0
647,0.94,0.95,0.56,1.0,0.23,0.67,0.0,0.29,0.19,0.0,0.69,0.16,1.0,0.5,0.89,0.9,0.0
648,0.08999999999999998,0.77,0.0,0.3,0.29,0.0,0.7,0.04,1.0,0.37,0.8399999999999999,0.8199999999999998,0.47,1.0,0.17,0.72,0.0
649,0.0,0.7,0.01,0.29,0.37,0.0,0.88,0.05,1.0,0.43,0.78,0.79,0.34,1.0,0.05,0.7,0.0
650,0.75,0.91,0.3,1.0,0.24,0.6,0.53,0.21,0.11,0.0,0.0,0.37,0.44,0.7,1.0,0.93,1.0
651,1.0,0.95,0.38,0.9900000000000002,0.35,0.65,0.7,0.29,0.32,0.0,0.0,0.27,0.36,0.64,0.65,1.0,1.0
652,0.3,0.79,0.04,0.66,0.68,0.31,0.41,0.0,0.0,0.28,0.57,0.64,1.0,1.0,0.0,0.92,1.0
653,0.45,0.67,0.19,0.31,0.48,0.0,0.8499999999999999,0.26,1.0,0.74,0.69,1.0,0.28,0.8,0.0,0.43,0.0
654,0.67,0.73,0.4,1.0,0.1,0.69,0.34,0.31,0.29,0.0,0.0,0.24,0.51,0.47,1.0,0.72,1.0
655,0.73,0.96,0.5,0.7,0.38,0.24,0.0,0.0,0.29,0.41,0.7,0.77,1.0,1.0,0.46,0.78,1.0
656,0.8,0.88,0.43,1.0,0.08999999999999998,0.7,0.0,0.31,0.28,0.0,0.78,0.11,1.0,0.46,0.9,0.8499999999999999,0.0
657,0.0,0.18,0.39,0.59,0.8199999999999998,1.0,0.34,1.0,0.34,0.62,1.0,0.36,0.68,0.0,0.14,0.19,1.0
658,0.31,0.72,0.12,0.35,0.35,0.0,0.77,0.17,1.0,0.56,0.89,0.96,0.43,1.0,0.0,0.8399999999999999,0.0
659,0.1,0.63,0.43,1.0,1.0,0.8499999999999999,0.75,0.43,0.35,0.06,0.61,0.0,0.58,0.35,0.0,0.66,1.0
660,0.63,1.0,0.23,0.77,0.0,0.39,0.03,0.0,0.61,0.07,1.0,0.38,0.9900000000000002,0.78,0.46,0.96,0.0
661,0.2,0.86,0.0,0.53,0.04,0.11,0.48,0.0,0.89,0.24,1.0,0.64,0.74,0.9900000000000002,0.26,1.0,0.0
662,0.23,0.96,0.0,0.61,0.02,0.2,0.37,0.0,0.75,0.19,1.0,0.53,0.95,0.93,0.55,1.0,0.0
663,0.54,0.93,0.0,0.88,0.54,0.46,0.7,0.0,0.05,0.08999999999999998,0.54,0.52,1.0,0.96,0.07,1.0,1.0
664,0.62,1.0,1.0,0.98,0.77,0.61,0.45,0.28,0.39,0.0,0.79,0.25,0.5,0.57,0.0,0.72,1.0
665,0.21,0.73,0.08,0.4,0.36,0.0,0.77,0.01,1.0,0.44,0.8199999999999998,0.9,0.41,1.0,0.0,0.86,0.0
666,0.49,0.8199999999999998,0.06,1.0,0.0,0.65,0.19,0.27,0.15,0.0,0.08,0.38,0.48,0.62,1.0,0.68,1.0
667,0.41,0.53,0.6,1.0,1.0,0.89,0.7,0.42,0.33,0.0,0.72,0.16,0.54,0.62,0.0,0.72,1.0
668,0.86,0.98,0.19,0.8499999999999999,0.47,0.41,0.74,0.0,0.0,0.1,0.42,0.49,1.0,0.8399999999999999,0.51,1.0,1.0
669,0.5,0.54,0.8,0.96,0.38,1.0,0.37,0.5,0.46,0.0,0.0,0.15,0.45,0.45,1.0,0.61,1.0
670,0.13,0.57,0.03,0.18,0.4,0.0,0.81,0.28,1.0,0.66,0.81,1.0,0.31,0.8499999999999999,0.0,0.54,0.0
671,0.0,0.26,0.57,0.56,0.98,0.94,0.31,1.0,0.45,0.63,1.0,0.31,0.78,0.0,0.08999999999999998,0.16,1.0
672,0.79,0.86,0.27,0.68,0.0,0.35,0.11,0.0,0.7,0.05,1.0,0.37,0.8399999999999999,0.71,0.43,1.0,0.0
673,0.03,0.15,0.44,0.51,0.88,0.88,0.46,1.0,0.42,0.63,1.0,0.31,0.72,0.0,0.0,0.17,1.0
674,0.2,1.0,0.0,0.58,0.14,0.15,0.59,0.0,0.98,0.27,1.0,0.73,0.64,1.0,0.24,0.76,0.0
675,0.46,0.92,0.0,0.75,0.48,0.39,0.44,0.0,0.07,0.19,0.52,0.57,1.0,0.92,0.37,1.0,1.0
676,0.46,0.78,0.59,0.42,0.51,0.0,0.0,0.06,0.47,0.39,1.0,0.69,0.9,1.0,0.21,0.94,1.0
677,0.31,0.8299999999999998,0.0,0.53,0.01,0.08,0.57,0.0,1.0,0.3,0.98,0.75,0.51,1.0,0.07,0.72,0.0
678,0.38,1.0,0.11,0.71,0.0,0.3,0.33,0.0,0.8199999999999998,0.05,1.0,0.43,0.76,0.79,0.28,0.88,0.0
679,0.32,0.42,0.26,0.0,0.71,0.01,1.0,0.36,0.87,0.79,0.45,1.0,0.0,0.81,0.0,0.41,0.0
680,0.68,0.94,0.67,0.75,1.0,1.0,0.39,0.7,0.0,0.42,0.2,0.0,0.97,0.25,0.33,0.65,1.0
681,0.67,0.78,0.54,1.0,0.0,0.8299999999999998,0.36,0.43,0.61,0.0,0.15,0.14,0.51,0.54,1.0,0.8,1.0
682,0.55,0.89,0.23,0.9,0.0,0.49,0.18,0.08,0.73,0.0,1.0,0.37,0.8299999999999998,0.8,0.32,1.0,0.0
683,0.69,0.94,0.0,0.81,0.73,0.55,1.0,0.21,0.32,0.0,0.2,0.33,0.58,0.67,0.51,1.0,1.0
684,0.38,0.51,0.08,0.66,0.0,0.19,0.42,0.0,0.87,0.26,1.0,0.71,0.61,1.0,0.16,0.8399999999999999,0.0
685,0.04,0.58,0.19,0.15,0.66,0.0,1.0,0.33,0.9900000000000002,0.78,0.57,1.0,0.15,0.71,0.0,0.29,0.0
686,0.51,0.67,0.81,1.0,0.0,0.89,0.33,0.5,0.8299999999999998,0.13,0.13,0.0,0.41,0.34,1.0,0.62,1.0
687,0.25,1.0,0.0,0.69,0.01,0.2,0.43,0.0,0.87,0.16,1.0,0.61,0.72,1.0,0.29,0.96,0.0
688,0.33,0.9,0.57,0.56,0.91,0.2,0.08999999999999998,0.0,0.0,0.33,0.76,0.64,1.0,1.0,0.04,0.96,1.0
689,0.07,0.88,0.0,0.42,0.19,0.0,0.67,0.01,1.0,0.35,0.93,0.79,0.49,1.0,0.03,0.89,0.0
690,0.19,0.75,0.0,0.37,0.31,0.0,0.79,0.26,1.0,0.71,0.57,1.0,0.07,0.75,0.07,0.32,0.0
691,0.69,0.79,0.48,0.57,0.69,0.19,0.0,0.0,0.3,0.34,0.93,0.63,1.0,1.0,0.37,0.76,1.0
692,0.5,1.0,0.08999999999999998,0.73,0.0,0.34,0.24,0.0,0.78,0.19,1.0,0.55,0.77,0.89,0.21,0.78,0.0
693,0.8,0.81,0.34,1.0,0.0,0.7,0.45,0.39,0.76,0.0,0.28,0.12,0.57,0.54,1.0,0.8499999999999999,1.0
694,0.71,0.95,0.25,0.88,0.0,0.43,0.15,0.0,0.64,0.11,1.0,0.5,0.87,0.95,0.38,1.0,0.0
695,1.0,0.93,0.47,1.0,0.07,0.7,0.43,0.32,0.27,0.0,0.0,0.32,0.36,0.7,0.8299999999999998,1.0,1.0
696,0.3,0.94,0.0,0.58,0.04,0.14,0.52,0.0,0.94,0.29,1.0,0.71,0.6,1.0,0.1,0.86,0.0
697,0.36,0.86,0.0,0.75,0.35,0.34,0.12,0.0,0.11,0.35,0.75,0.68,1.0,1.0,0.12,0.89,1.0
698,0.5,0.9900000000000002,0.21,0.8,0.0,0.37,0.25,0.0,0.76,0.16,1.0,0.58,0.79,1.0,0.29,0.95,0.0
699,0.6,0.59,0.98,0.26,0.48,0.0,0.25,0.19,0.77,0.49,1.0,0.8499999999999999,0.43,1.0,0.0,0.7,1.0
700,0.57,0.89,0.0,1.0,0.01,0.68,0.43,0.34,0.3,0.0,0.01,0.31,0.41,0.65,1.0,0.86,1.0
701,0.6,0.81,0.12,1.0,0.0,0.7,0.28,0.34,0.28,0.0,0.12,0.33,0.52,0.64,1.0,0.91,1.0
702,0.56,0.88,0.1,0.61,0.0,0.15,0.5,0.0,0.91,0.35,1.0,0.81,0.52,1.0,0.08999999999999998,0.67,0.0
703,0.38,0.9900000000000002,0.06,0.52,0.14,0.0,0.75,0.03,1.0,0.51,0.73,1.0,0.14,0.8299999999999998,0.0,0.33,0.0
704,0.12,0.78,0.07,0.36,0.33,0.02,0.8299999999999998,0.0,1.0,0.38,0.8499999999999999,0.78,0.43,1.0,0.0,0.8,0.0
705,0.26,0.9900000000000002,0.0,0.61,0.06,0.16,0.53,0.0,0.95,0.28,1.0,0.73,0.58,1.0,0.06,0.9,0.0
706,0.06,0.8299999999999998,0.0,0.39,0.24,0.0,0.73,0.11,1.0,0.51,0.8199999999999998,0.94,0.35,1.0,0.06,0.62,0.0
707,0.68,1.0,0.11,0.89,0.59,0.45,0.61,0.0,0.0,0.17,0.65,0.55,1.0,1.0,0.18,0.98,1.0
708,0.21,0.8499999999999999,0.01,0.41,0.23,0.01,0.75,0.0,1.0,0.39,0.78,0.8299999999999998,0.31,1.0,0.0,0.64,0.0
709,0.57,0.68,0.52,1.0,0.04,0.71,0.48,0.37,0.63,0.0,0.0,0.13,0.27,0.49,1.0,0.78,1.0
710,0.25,0.76,0.0,0.47,0.2,0.0,0.8299999999999998,0.22,1.0,0.69,0.49,1.0,0.03,0.65,0.13,0.17,0.0
711,0.24,1.0,0.0,0.61,0.04,0.17,0.57,0.0,1.0,0.32,0.96,0.75,0.43,0.94,0.11,0.57,0.0
712,0.44,0.89,0.62,0.48,0.61,0.0,0.0,0.06,0.35,0.47,1.0,0.72,0.81,1.0,0.14,0.8399999999999999,1.0
713,0.06,0.91,0.0,0.43,0.25,0.0,0.78,0.08999999999999998,1.0,0.53,0.8199999999999998,0.98,0.32,1.0,0.13,0.55,0.0
714,0.27,1.0,0.0,0.69,0.01,0.26,0.33,0.0,0.73,0.08,1.0,0.41,0.91,0.77,0.52,0.75,0.0
715,0.0,0.62,0.2,0.08,0.58,0.0,0.91,0.32,1.0,0.92,0.65,1.0,0.3,0.7,0.11,0.17,0.0
716,0.8399999999999999,0.92,0.41,0.91,0.37,0.46,0.66,0.0,0.0,0.08999999999999998,0.46,0.49,1.0,0.8499999999999999,0.33,1.0,1.0
717,0.28,0.61,0.59,0.27,0.33,0.0,0.02,0.2,0.63,0.46,1.0,0.79,0.48,1.0,0.0,0.74,1.0
718,0.51,0.92,0.12,0.63,0.0,0.08,0.54,0.0,1.0,0.37,0.86,0.86,0.28,1.0,0.2,0.56,0.0
719,0.27,0.92,0.0,0.66,0.15,0.21,0.6,0.0,1.0,0.28,0.96,0.73,0.53,1.0,0.02,0.92,0.0
720,0.57,0.92,0.18,0.72,0.42,0.3,0.07,0.0,0.0,0.39,0.5,0.69,1.0,0.9900000000000002,0.43,1.0,1.0
721,1.0,0.81,0.56,1.0,0.12,0.79,0.0,0.33,0.3,0.0,0.78,0.14,0.94,0.58,0.66,0.93,0.0
722,0.43,0.8399999999999999,0.36,0.63,1.0,0.38,0.75,0.0,0.33,0.24,0.61,0.66,0.61,1.0,0.0,0.73,1.0
723,0.19,0.86,0.18,0.35,0.57,0.0,1.0,0.24,0.92,0.72,0.47,1.0,0.0,0.77,0.01,0.31,0.0
724,0.42,0.8499999999999999,0.8499999999999999,1.0,1.0,0.68,0.76,0.32,0.45,0.0,0.5,0.01,0.38,0.4,0.0,0.65,1.0
725,0.27,1.0,0.02,0.56,0.12,0.08,0.62,0.0,1.0,0.33,0.94,0.79,0.46,0.94,0.0,0.72,0.0
726,0.19,0.77,0.0,0.37,0.13,0.0,0.63,0.08999999999999998,0.97,0.41,1.0,0.8199999999999998,0.58,1.0,0.15,0.77,0.0
727,0.32,0.63,0.76,0.31,0.5,0.0,0.0,0.14,0.5,0.44,1.0,0.73,0.78,1.0,0.24,0.75,1.0
728,0.77,1.0,0.28,0.8,0.63,0.41,0.59,0.0,0.0,0.1,0.47,0.44,1.0,0.75,0.61,0.94,1.0
729,0.2,0.7,0.39,1.0,1.0,0.88,0.67,0.44,0.3,0.01,0.64,0.0,0.22,0.41,0.0,0.8499999999999999,1.0
730,0.46,0.94,0.13,0.69,0.0,0.28,0.32,0.0,0.77,0.07,1.0,0.44,0.8499999999999999,0.8299999999999998,0.43,1.0,0.0
731,0.4,0.88,0.23,0.45,0.39,0.0,0.8499999999999999,0.03,1.0,0.49,0.79,0.93,0.32,1.0,0.0,0.67,0.0
732,0.65,0.72,0.24,0.45,0.21,0.0,0.69,0.08,1.0,0.47,0.9,0.93,0.42,1.0,0.0,0.75,0.0
733,0.15,0.76,0.05,0.33,0.34,0.0,0.89,0.08999999999999998,1.0,0.5,0.79,0.91,0.29,1.0,0.0,0.64,0.0
734,0.97,0.95,0.48,1.0,0.13,0.67,0.0,0.25,0.41,0.0,0.91,0.16,1.0,0.56,0.68,0.91,0.0
735,0.24,0.95,0.03,0.55,0.28,0.15,0.74,0.0,1.0,0.35,0.8399999999999999,0.8,0.41,1.0,0.0,0.78,0.0
736,0.95,1.0,0.46,0.79,0.14,0.5,0.0,0.18,0.42,0.0,0.88,0.2,1.0,0.53,0.8299999999999998,0.8499999999999999,0.0
737,0.7,0.61,0.65,1.0,0.15,0.7,0.72,0.34,0.87,0.0,0.0,0.1,0.23,0.5,1.0,0.76,1.0
738,1.0,0.75,0.49,1.0,0.24,0.61,1.0,0.27,0.91,0.0,0.0,0.18,0.66,0.55,0.93,0.8499999999999999,1.0
739,0.56,0.8299999999999998,0.28,0.61,0.9,0.23,0.24,0.0,0.22,0.4,1.0,0.72,0.72,1.0,0.0,0.72,1.0
740,0.66,0.8199999999999998,0.15,0.81,0.25,0.36,0.52,0.0,0.0,0.12,0.52,0.55,1.0,1.0,0.35,0.76,1.0
741,0.42,0.96,0.17,0.7,0.0,0.3,0.24,0.0,0.69,0.11,1.0,0.44,0.92,0.8399999999999999,0.49,1.0,0.0
742,0.0,0.7,0.33,1.0,1.0,0.94,1.0,0.59,0.75,0.25,0.47,0.0,0.69,0.34,0.14,0.61,1.0
743,0.19,0.78,0.0,0.4,0.08999999999999998,0.0,0.64,0.06,0.9900000000000002,0.38,1.0,0.8,0.54,1.0,0.02,0.86,0.0
744,0.53,0.97,0.31,0.66,0.44,0.2,0.08999999999999998,0.0,0.0,0.41,0.54,0.67,1.0,0.95,0.37,1.0,1.0
745,0.16,0.76,0.02,0.44,0.16,0.0,0.8399999999999999,0.12,1.0,0.57,0.75,1.0,0.08999999999999998,0.88,0.0,0.44,0.0
746,0.54,0.63,0.45,1.0,0.01,0.53,0.11,0.0,0.75,0.18,1.0,0.74,0.44,0.98,0.0,0.54,0.0
747,0.0,0.75,0.14,0.31,0.47,0.0,0.89,0.1,1.0,0.54,0.76,0.93,0.35,1.0,0.13,0.62,0.0
748,0.5,1.0,0.05,0.73,0.0,0.8199999999999998,0.49,0.0,0.98,0.33,0.22,1.0,0.41,0.9900000000000002,0.08,0.57,0.0
749,0.21,0.64,0.55,0.29,0.07,0.0,0.0,0.32,0.55,0.65,1.0,1.0,0.2,0.93,0.12,0.57,1.0
750,0.11,0.8499999999999999,0.0,0.46,0.12,0.68,0.53,0.0,1.0,0.25,0.05,0.88,0.73,1.0,0.34,0.92,0.0
751,0.8299999999999998,0.8499999999999999,0.17,0.98,0.37,0.57,0.94,0.19,0.38,0.0,0.0,0.38,0.65,0.71,1.0,1.0,1.0
752,1.0,0.88,0.32,1.0,0.0,0.64,0.55,0.31,0.4,0.0,0.05,0.3,0.55,0.66,0.91,0.98,1.0
753,0.94,0.79,0.4,1.0,0.13,0.65,0.59,0.3,0.67,0.0,0.0,0.17,0.45,0.52,1.0,0.8299999999999998,1.0
