,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,class
5875,0.140496,0.026667,0.198795,0.006135,0.048173,0.076389,0.288018,0.08733399999999998,0.410853,0.129213,0.26087,0.333333,0.0
5876,0.512397,0.12,0.325301,0.019939,0.122924,0.142361,0.156682,0.833333,0.20155,0.230337,0.142664,0.550725,1.0
5877,0.239669,0.106667,0.186747,0.026074,0.05814,0.125,0.246544,0.5,0.44186,0.134831,0.058222,0.710145,1.0
5878,0.446281,0.04,0.222892,0.007668999999999999,0.041528,0.121528,0.179724,0.5,0.255814,0.185393,0.08193599999999998,0.521739,1.0
5879,0.214876,0.173333,0.138554,0.087423,0.049834,0.125,0.315668,0.5,0.364341,0.241573,0.140544,0.289855,1.0
5880,0.181818,0.08,0.198795,0.007668999999999999,0.049834,0.152778,0.276498,0.666667,0.457364,0.129213,0.065548,0.521739,1.0
5881,0.181818,0.173333,0.174699,0.084356,0.061462,0.097222,0.294931,0.5,0.589147,0.196629,0.144785,0.391304,1.0
5882,0.322314,0.386667,0.024096,0.015337,0.049834,0.010417,0.006912,0.175246,0.527132,0.140449,0.202899,0.333333,0.0
5883,0.371901,0.51,0.006024,0.02454,0.101329,0.013889,0.018433,0.184885,0.465116,0.202247,0.434783,0.166667,0.0
5884,0.190083,0.106667,0.180723,0.013804,0.059801,0.07291699999999998,0.126728,0.094274,0.457364,0.179775,0.347826,0.333333,0.0
5885,0.181818,0.166667,0.108434,0.03681,0.04485,0.013889,0.182028,0.07981499999999998,0.434109,0.101124,0.507246,0.166667,0.0
5886,0.256198,0.213333,0.13253,0.082055,0.119601,0.260417,0.684332,0.191633,0.527132,0.196629,0.202899,0.333333,0.0
5887,0.371901,0.466667,0.060241,0.030675,0.119601,0.152778,0.186636,0.215732,0.589147,0.174157,0.289855,0.333333,0.0
5888,0.297521,0.12,0.259036,0.082822,0.021595,0.07291699999999998,0.274194,0.5,0.317829,0.185393,0.109697,0.507246,1.0
5889,0.264463,0.146667,0.162651,0.013804,0.111296,0.079861,0.320276,0.122036,0.294574,0.168539,0.304348,0.333333,0.0
5890,0.173554,0.09333300000000001,0.180723,0.010736,0.071429,0.142361,0.184332,0.5,0.457364,0.140449,0.069019,0.514493,1.0
5891,0.280992,0.1,0.150602,0.279141,0.126246,0.0625,0.241935,0.256989,0.294574,0.162921,0.101449,0.333333,0.0
5892,0.198347,0.046667,0.162651,0.159509,0.043189,0.15625,0.253456,0.5,0.310078,0.08988799999999998,0.171776,0.15942,1.0
5893,0.512397,0.226667,0.301205,0.042945,0.162791,0.020833,0.034562,0.5,0.418605,0.398876,0.20802,0.550725,1.0
5894,0.280992,0.1,0.23494,0.026074,0.039867,0.097222,0.221198,0.666667,0.418605,0.179775,0.071139,0.623188,1.0
5895,0.264463,0.273333,0.295181,0.076687,0.084718,0.08680599999999998,0.264977,0.198381,0.48062,0.303371,0.362319,0.333333,0.0
5896,0.305785,0.126667,0.204819,0.026074,0.068106,0.010417,0.004608,0.666667,0.527132,0.235955,0.154039,0.434783,1.0
5897,0.157025,0.41,0.036145,0.095092,0.054817,0.027778,0.179724,0.139001,0.55814,0.123596,0.318841,0.333333,0.0
5898,0.280992,0.213333,0.295181,0.007668999999999999,0.064784,0.034722,0.304147,0.111625,0.224806,0.11236,0.188406,0.333333,0.0
5899,0.08264499999999998,0.06,0.168675,0.035276,0.034884,0.07291699999999998,0.241935,0.666667,0.511628,0.067416,0.059572,0.478261,1.0
5900,0.421488,0.126667,0.204819,0.154908,0.033223,0.064236,0.368664,0.184693,0.317829,0.146067,0.376812,0.333333,0.0
5901,0.132231,0.333333,0.048193,0.019939,0.083056,0.065972,0.057604,0.5,0.604651,0.235955,0.149026,0.318841,1.0
5902,0.198347,0.32,0.054217,0.016871,0.07309,0.079861,0.059908,0.133218,0.635659,0.213483,0.478261,0.333333,0.0
5903,0.181818,0.106667,0.162651,0.019939,0.064784,0.135417,0.37788,0.666667,0.713178,0.179775,0.128976,0.289855,1.0
5904,0.429752,0.386667,0.10241,0.03681,0.112957,0.013889,0.016129,0.202236,0.44186,0.185393,0.347826,0.333333,0.0
5905,0.256198,0.24,0.253012,0.121166,0.064784,0.03125,0.324885,0.5,0.465116,0.134831,0.198381,0.217391,1.0
5906,0.173554,0.12,0.126506,0.182515,0.041528,0.121528,0.336406,0.5,0.434109,0.117978,0.194525,0.217391,1.0
5907,0.46281,0.28,0.204819,0.046012,0.121262,0.013889,0.018433,0.5,0.44186,0.168539,0.223443,0.391304,1.0
5908,0.206612,0.04,0.23494,0.009202,0.05814,0.08680599999999998,0.253456,0.5,0.418605,0.174157,0.094274,0.333333,1.0
5909,0.165289,0.16,0.186747,0.032209,0.066445,0.083333,0.33871,0.666667,0.55814,0.286517,0.068633,0.608696,1.0
5910,0.231405,0.08,0.08433699999999998,0.058282,0.290698,0.118056,0.373272,0.5,0.162791,0.129213,0.132061,0.202899,1.0
5911,0.702479,0.28,0.295181,0.02454,0.13289,0.013889,0.018433,0.252362,0.364341,0.123596,0.231884,0.333333,0.0
5912,0.694215,0.173333,0.301205,0.027607,0.094684,0.03125,0.034562,0.5,0.310078,0.539326,0.248506,0.173913,1.0
5913,0.289256,0.08666699999999998,0.295181,0.018405,0.048173,0.149306,0.336406,0.666667,0.465116,0.123596,0.078851,0.666667,1.0
5914,0.31405,0.266667,0.168675,0.150307,0.066445,0.194444,0.458525,0.199923,0.403101,0.129213,0.188406,0.333333,0.0
5915,0.256198,0.1,0.228916,0.118098,0.063123,0.159722,0.359447,0.666667,0.48062,0.168539,0.159823,0.362319,1.0
5916,0.231405,0.09333300000000001,0.168675,0.175613,0.08139499999999998,0.083333,0.274194,0.220744,0.565891,0.129213,0.202899,0.333333,0.0
5917,0.247934,0.16,0.204819,0.009202,0.05814,0.045139,0.140553,0.092346,0.255814,0.140449,0.376812,0.166667,0.0
5918,0.338843,0.293333,0.156627,0.019939,0.116279,0.142361,0.308756,0.179102,0.395349,0.179775,0.217391,0.333333,0.0
5919,0.206612,0.07333299999999998,0.126506,0.018405,0.066445,0.118056,0.361751,0.5,0.457364,0.157303,0.101986,0.333333,1.0
5920,0.214876,0.326667,0.072289,0.026074,0.184385,0.083333,0.069124,0.666667,0.581395,0.275281,0.155774,0.478261,1.0
5921,0.165289,0.223333,0.07831299999999998,0.01227,0.051495,0.034722,0.133641,0.09813,0.44186,0.168539,0.362319,0.333333,0.0
5922,0.256198,0.066667,0.228916,0.115031,0.066445,0.149306,0.391705,0.5,0.449612,0.179775,0.167534,0.26087,1.0
5923,0.413223,0.373333,0.10241,0.035276,0.124585,0.083333,0.285714,0.213418,0.395349,0.179775,0.231884,0.333333,0.0
5924,0.14876,0.386667,0.0,0.02454,0.129568,0.006944,0.011521,0.666667,0.7674419999999998,0.230337,0.128591,0.695652,1.0
5925,0.198347,0.14,0.138554,0.180982,0.064784,0.111111,0.449309,0.5,0.302326,0.191011,0.173703,0.275362,1.0
5926,0.280992,0.113333,0.168675,0.211656,0.07641199999999998,0.1875,0.458525,0.666667,0.310078,0.08988799999999998,0.221515,0.144928,1.0
5927,0.214876,0.2,0.120482,0.07208599999999998,0.179402,0.194444,0.403226,0.5,0.403101,0.117978,0.144207,0.217391,1.0
5928,0.256198,0.1,0.198795,0.187117,0.078073,0.149306,0.375576,0.5,0.542636,0.11236,0.209948,0.26087,1.0
5929,0.198347,0.08,0.186747,0.006135,0.036545,0.07291699999999998,0.154378,0.5,0.403101,0.168539,0.062464,0.478261,1.0
5930,0.214876,0.153333,0.228916,0.035276,0.048173,0.0625,0.221198,0.666667,0.348837,0.073034,0.078851,0.434783,1.0
5931,0.198347,0.146667,0.156627,0.196319,0.061462,0.194444,0.460829,0.5,0.348837,0.117978,0.205128,0.217391,1.0
5932,0.231405,0.133333,0.246988,0.09816,0.061462,0.201389,0.43318,0.163293,0.325581,0.146067,0.202899,0.333333,0.0
5933,0.347107,0.353333,0.228916,0.17638,0.48505,0.079861,0.493088,0.235011,0.170543,0.146067,0.173913,0.333333,0.0
5934,0.371901,0.133333,0.162651,0.259202,0.059801,0.163194,0.569124,0.5,0.232558,0.191011,0.251205,0.15942,1.0
5935,0.297521,0.22,0.144578,0.018405,0.094684,0.059028,0.09447,0.163678,0.503876,0.224719,0.347826,0.333333,0.0
5936,0.355372,0.173333,0.168675,0.105828,0.051495,0.239583,0.516129,0.5,0.325581,0.185393,0.163293,0.26087,1.0
5937,0.504132,0.28,0.301205,0.202454,0.325581,0.163194,0.175115,0.295161,0.341085,0.297753,0.115942,0.333333,0.0
5938,0.214876,0.146667,0.271084,0.044479,0.312292,0.260417,0.400922,0.5,0.232558,0.095506,0.136688,0.15942,1.0
5939,0.264463,0.233333,0.180723,0.021472,0.126246,0.017361,0.07603699999999998,0.5,0.472868,0.134831,0.122421,0.565217,1.0
5940,0.214876,0.066667,0.445783,0.173313,0.061462,0.184028,0.373272,0.206092,0.666667,0.258427,0.304348,0.333333,0.0
5941,0.132231,0.3,0.09638600000000001,0.032209,0.04485,0.114583,0.281106,0.833333,0.372093,0.174157,0.027955,0.753623,1.0
5942,0.380165,0.346667,0.060241,0.02454,0.126246,0.045139,0.241935,0.179102,0.333333,0.247191,0.26087,0.333333,0.0
5943,0.22314,0.146667,0.168675,0.166411,0.053156,0.097222,0.237327,0.5,0.20155,0.044944,0.136302,0.42029,1.0
5944,0.264463,0.046667,0.228916,0.02454,0.063123,0.111111,0.207373,0.833333,0.317829,0.095506,0.109697,0.347826,1.0
5945,0.239669,0.133333,0.168675,0.027607,0.004983,0.121528,0.21659,0.666667,0.418605,0.095506,0.068055,0.536232,1.0
5946,0.231405,0.1,0.192771,0.013804,0.053156,0.024306,0.152074,0.5,0.387597,0.095506,0.045884,0.681159,1.0
5947,0.181818,0.08,0.156627,0.095092,0.066445,0.07291699999999998,0.200461,0.5,0.333333,0.11236,0.109697,0.434783,1.0
5948,0.132231,0.44,0.0,0.009202,0.053156,0.052083,0.092166,0.5,1.0,0.207865,0.105456,0.652174,1.0
5949,0.140496,0.146667,0.150602,0.019939,0.033223,0.111111,0.258065,0.5,0.496124,0.247191,0.050318,0.652174,1.0
5950,0.31405,0.07333299999999998,0.192771,0.278374,0.063123,0.107639,0.430876,0.666667,0.294574,0.157303,0.251205,0.188406,1.0
5951,0.297521,0.22,0.204819,0.062883,0.054817,0.0625,0.278802,0.157895,0.410853,0.11236,0.347826,0.333333,0.0
5952,0.22314,0.066667,0.246988,0.208589,0.049834,0.159722,0.28341,0.666667,0.434109,0.280899,0.186428,0.333333,1.0
5953,0.272727,0.08,0.180723,0.004601,0.016611,0.010417,0.050691,0.5,0.372093,0.078652,0.042414,0.57971,1.0
5954,0.363636,0.12,0.204819,0.029141,0.106312,0.052083,0.09447,0.666667,0.527132,0.314607,0.170233,0.478261,1.0
5955,0.347107,0.113333,0.295181,0.128834,0.05814,0.104167,0.412442,0.5,0.48062,0.151685,0.209948,0.289855,1.0
5956,0.214876,0.06,0.162651,0.093558,0.04485,0.302083,0.5,0.5,0.434109,0.073034,0.148255,0.318841,1.0
5957,0.272727,0.153333,0.180723,0.02454,0.07309,0.121528,0.278802,0.181029,0.170543,0.786517,0.217391,0.333333,0.0
5958,0.256198,0.113333,0.144578,0.046012,0.079734,0.041667,0.182028,0.136688,0.209302,0.146067,0.217391,0.166667,0.0
5959,0.297521,0.07333299999999998,0.186747,0.21319,0.059801,0.131944,0.430876,0.5,0.294574,0.157303,0.221515,0.173913,1.0
5960,0.22314,0.23,0.240964,0.191718,0.048173,0.201389,0.541475,0.20802,0.395349,0.196629,0.144928,0.333333,0.0
5961,0.231405,0.186667,0.126506,0.013804,0.066445,0.131944,0.410138,0.5,0.356589,0.106742,0.109697,0.275362,1.0
5962,0.181818,0.1,0.090361,0.139571,0.064784,0.347222,0.463134,0.165799,0.255814,0.044944,0.15942,0.333333,0.0
5963,0.31405,0.153333,0.156627,0.016871,0.106312,0.135417,0.347926,0.128976,0.294574,0.134831,0.26087,0.333333,0.0
5964,0.305785,0.18,0.289157,0.180982,0.078073,0.208333,0.392857,0.210526,0.193798,0.168539,0.115942,0.333333,0.0
5965,0.247934,0.133333,0.259036,0.107362,0.034884,0.100694,0.239631,0.833333,0.27907,0.207865,0.08733399999999998,0.652174,1.0
5966,0.140496,0.053333,0.186747,0.009202,0.028239,0.104167,0.142857,0.5,0.472868,0.123596,0.05186,0.52657,1.0
5967,0.495868,0.186667,0.271084,0.015337,0.054817,0.034722,0.271889,0.140544,0.162791,0.134831,0.405797,0.333333,0.0
5968,0.08264499999999998,0.173333,0.0,0.090491,0.031561,0.111111,0.361751,0.5,0.496124,0.219101,0.130904,0.275362,1.0
5969,0.231405,0.09333300000000001,0.204819,0.168712,0.068106,0.201389,0.308756,0.157124,0.387597,0.101124,0.405797,0.333333,0.0
5970,0.31405,0.393333,0.08433699999999998,0.013804,0.107973,0.083333,0.373272,0.127048,0.255814,0.162921,0.188406,0.333333,0.0
5971,0.190083,0.12,0.150602,0.035276,0.063123,1.0,1.0,0.116252,0.55814,0.235955,0.362319,0.0,0.0
5972,0.305785,0.2,0.337349,0.139571,0.07641199999999998,0.048611,0.37788,0.5,0.317829,0.241573,0.172354,0.275362,1.0
5973,0.214876,0.193333,0.295181,0.194785,0.059801,0.180556,0.546083,0.5,0.325581,0.146067,0.213804,0.072464,1.0
5974,0.14876,0.11,0.192771,0.007668999999999999,0.063123,0.079861,0.336406,0.5,0.310078,0.11236,0.107769,0.188406,1.0
5975,0.380165,0.18,0.337349,0.202454,0.064784,0.1875,0.423963,0.5,0.271318,0.202247,0.235011,0.202899,1.0
5976,0.289256,0.406667,0.192771,0.02454,0.099668,0.118056,0.225806,0.177559,0.472868,0.162921,0.217391,0.333333,0.0
5977,0.297521,0.24,0.120482,0.167178,0.066445,0.149306,0.347926,0.209948,0.426357,0.123596,0.144928,0.333333,0.0
5978,0.132231,0.09333300000000001,0.174699,0.009202,0.059801,0.236111,0.336406,0.666667,0.8062019999999999,0.230337,0.090033,0.434783,1.0
5979,0.297521,0.053333,0.180723,0.20092,0.078073,0.111111,0.373272,0.666667,0.139535,0.123596,0.214768,0.101449,1.0
5980,0.297521,0.08,0.222892,0.250767,0.064784,0.145833,0.423963,0.5,0.24031,0.11236,0.238866,0.173913,1.0
5981,0.173554,0.18,0.283133,0.02454,0.167774,0.045139,0.304147,0.117409,0.286822,0.157303,0.15942,0.333333,0.0
5982,0.380165,0.18,0.427711,0.177914,0.061462,0.07291699999999998,0.354839,0.213804,0.20155,0.241573,0.202899,0.333333,0.0
5983,0.123967,0.336667,0.042169,0.099693,0.05814,0.114583,0.320276,0.5,0.48062,0.196629,0.142472,0.246377,1.0
5984,0.347107,0.326667,0.138554,0.039877,0.106312,0.055556,0.260369,0.185849,0.418605,0.196629,0.188406,0.333333,0.0
5985,0.198347,0.06,0.168675,0.062883,0.046512,0.131944,0.292627,0.666667,0.534884,0.134831,0.115481,0.405797,1.0
5986,0.297521,0.353333,0.006024,0.021472,0.107973,0.041667,0.073733,0.199923,0.589147,0.241573,0.26087,0.333333,0.0
5987,0.264463,0.106667,0.192771,0.010736,0.046512,0.131944,0.269585,0.833333,0.348837,0.11236,0.094274,0.463768,1.0
5988,0.247934,0.07333299999999998,0.198795,0.010736,0.036545,0.07291699999999998,0.186636,0.666667,0.27907,0.224719,0.05321,0.623188,1.0
5989,0.198347,0.08,0.150602,0.220859,0.07641199999999998,0.024306,0.262673,0.5,0.364341,0.174157,0.203586,0.231884,1.0
5990,0.297521,0.153333,0.289157,0.208589,0.054817,0.211806,0.456221,0.215732,0.263566,0.207865,0.202899,0.333333,0.0
5991,0.214876,0.08666699999999998,0.168675,0.081288,0.063123,0.097222,0.218894,0.5,0.333333,0.101124,0.109312,0.434783,1.0
5992,0.214876,0.113333,0.180723,0.07515299999999998,0.048173,0.048611,0.28341,0.5,0.325581,0.151685,0.148255,0.231884,1.0
5993,0.206612,0.08,0.114458,0.179448,0.064784,0.184028,0.320276,0.5,0.341085,0.11236,0.1845,0.188406,1.0
5994,0.198347,0.1,0.216867,0.254601,0.049834,0.125,0.285714,0.5,0.395349,0.117978,0.238095,0.115942,1.0
5995,0.206612,0.08,0.349398,0.01227,0.32392,0.048611,0.209677,0.5,0.341085,0.117978,0.115481,0.289855,1.0
5996,0.214876,0.06,0.180723,0.033742,0.041528,0.111111,0.274194,0.5,0.24031,0.151685,0.08502,0.347826,1.0
5997,0.31405,0.066667,0.216867,0.027607,0.066445,0.128472,0.269585,0.17139,0.682171,0.134831,0.333333,0.333333,0.0
5998,0.413223,0.213333,0.240964,0.02454,0.116279,0.0625,0.105991,0.209948,0.55814,0.235955,0.173913,0.333333,0.0
5999,0.31405,0.14,0.295181,0.138037,0.034884,0.152778,0.440092,0.666667,0.317829,0.08988799999999998,0.128976,0.623188,1.0
6000,0.264463,0.08666699999999998,0.204819,0.113497,0.079734,0.0625,0.218894,0.159823,0.209302,0.207865,0.202899,0.333333,0.0
6001,0.305785,0.286667,0.012048,0.016871,0.124585,0.041667,0.057604,0.5,0.496124,0.179775,0.159437,0.362319,1.0
6002,0.190083,0.133333,0.150602,0.263037,0.05814,0.163194,0.357143,0.235011,0.48062,0.146067,0.217391,0.333333,0.0
6003,0.272727,0.126667,0.168675,0.009969,0.023256,0.006944,0.191244,0.054367,0.178295,0.044944,0.492754,0.166667,0.0
6004,0.231405,0.133333,0.180723,0.110429,0.066445,0.194444,0.451613,0.167534,0.403101,0.095506,0.217391,0.333333,0.0
6005,0.231405,0.14,0.439759,0.02454,0.0299,0.069444,0.198157,0.5,0.310078,0.146067,0.055716,0.637681,1.0
6006,0.280992,0.053333,0.295181,0.010736,0.046512,0.090278,0.225806,0.5,0.395349,0.196629,0.101986,0.376812,1.0
6007,0.264463,0.406667,0.042169,0.029141,0.136213,0.048611,0.034562,0.5,0.511628,0.213483,0.165992,0.478261,1.0
6008,0.297521,0.053333,0.180723,0.20092,0.078073,0.111111,0.373272,0.666667,0.139535,0.123596,0.214768,0.101449,1.0
6009,0.239669,0.226667,0.23494,0.17638,0.051495,0.208333,0.557604,0.208791,0.457364,0.202247,0.246377,0.333333,0.0
6010,0.264463,0.16,0.162651,0.099693,0.0299,0.125,0.267281,0.666667,0.333333,0.213483,0.08752699999999998,0.666667,1.0
6011,0.421488,0.506667,0.204819,0.01227,0.068106,0.010417,0.009217,0.5,0.310078,0.146067,0.162522,0.15942,1.0
6012,0.661157,0.2,0.331325,0.023006,0.10299,0.013889,0.029954,0.5,0.302326,0.224719,0.221515,0.405797,1.0
6013,0.31405,0.376667,0.018072,0.019939,0.127907,0.045139,0.117512,0.188741,0.503876,0.134831,0.333333,0.333333,0.0
6014,0.264463,0.153333,0.313253,0.016871,0.033223,0.013889,0.126728,0.090418,0.271318,0.117978,0.347826,0.333333,0.0
6015,0.280992,0.14,0.108434,0.116564,0.054817,0.138889,0.400922,0.179873,0.341085,0.151685,0.15942,0.333333,0.0
6016,0.256198,0.113333,0.144578,0.046012,0.079734,0.041667,0.182028,0.136688,0.209302,0.146067,0.217391,0.166667,0.0
6017,0.214876,0.066667,0.289157,0.052147,0.29402,0.21875,0.331797,0.142472,0.263566,0.101124,0.188406,0.333333,0.0
6018,0.297521,0.053333,0.295181,0.009202,0.07641199999999998,0.059028,0.331797,0.5,0.395349,0.140449,0.08849,0.463768,1.0
6019,0.338843,0.166667,0.246988,0.013804,0.078073,0.017361,0.06682,0.5,0.44186,0.275281,0.132061,0.434783,1.0
6020,0.561983,0.186667,0.343373,0.026074,0.129568,0.017361,0.032258,0.666667,0.325581,0.280899,0.186042,0.449275,1.0
6021,0.090909,0.17,0.08433699999999998,0.010736,0.04485,0.236111,0.373272,0.096588,0.581395,0.134831,0.357488,0.333333,0.0
6022,0.305785,0.08666699999999998,0.409639,0.157975,0.059801,0.128472,0.292627,0.206092,0.217054,0.078652,0.101449,0.333333,0.0
6023,0.669421,0.2,0.295181,0.032209,0.147841,0.038194,0.08294899999999998,0.256217,0.341085,0.219101,0.333333,0.333333,0.0
6024,0.198347,0.08666699999999998,0.228916,0.095092,0.04485,0.21875,0.550691,0.5,0.263566,0.078652,0.154039,0.188406,1.0
6025,0.231405,0.173333,0.162651,0.08588999999999998,0.083056,0.076389,0.299539,0.5,0.449612,0.151685,0.165606,0.304348,1.0
6026,0.330579,0.213333,0.295181,0.110429,0.084718,0.114583,0.359447,0.5,0.418605,0.202247,0.182957,0.478261,1.0
6027,0.206612,0.16,0.192771,0.013804,0.034884,0.079861,0.218894,0.040871,0.379845,0.11236,0.724638,0.333333,0.0
6028,0.297521,0.113333,0.216867,0.193252,0.096346,0.180556,0.396313,0.5,0.224806,0.146067,0.202236,0.144928,1.0
6029,0.214876,0.2,0.156627,0.116564,0.056478,0.09375,0.211982,0.5,0.209302,0.050562,0.100829,0.492754,1.0
6030,0.297521,0.053333,0.162651,0.228528,0.068106,0.083333,0.297235,0.666667,0.139535,0.117978,0.21766,0.101449,1.0
6031,0.305785,0.273333,0.120482,0.030675,0.536545,0.024306,0.018433,0.5,0.379845,0.382022,0.186813,0.362319,1.0
6032,0.239669,0.153333,0.198795,0.021472,0.039867,0.038194,0.156682,0.5,0.44186,0.241573,0.068055,0.652174,1.0
6033,0.239669,0.12,0.156627,0.053681,0.106312,0.121528,0.451613,0.163678,0.449612,0.252809,0.217391,0.333333,0.0
6034,0.31405,0.08666699999999998,0.295181,0.029141,0.063123,0.065972,0.285714,0.090033,0.333333,0.146067,0.449275,0.333333,0.0
6035,0.347107,0.113333,0.07831299999999998,0.254601,0.04485,0.166667,0.490783,0.240794,0.186047,0.134831,0.246377,0.333333,0.0
6036,0.7438019999999999,0.506667,0.379518,0.027607,0.131229,0.041667,0.06682,0.5,0.294574,0.213483,0.242722,0.347826,1.0
6037,0.289256,0.436667,0.0,0.02454,0.11794,0.059028,0.050691,0.2032,0.534884,0.213483,0.202899,0.333333,0.0
6038,0.429752,0.09333300000000001,0.295181,0.150307,0.064784,0.177083,0.435484,0.5,0.457364,0.123596,0.223443,0.318841,1.0
6039,0.553719,0.206667,0.277108,0.02454,0.109635,0.045139,0.048387,0.5,0.263566,0.348315,0.171004,0.492754,1.0
6040,0.239669,0.166667,0.204819,0.092025,0.096346,0.118056,0.345622,0.5,0.302326,0.146067,0.160208,0.188406,1.0
6041,0.305785,0.133333,0.204819,0.055215,0.031561,0.121528,0.253456,0.833333,0.209302,0.106742,0.074995,0.623188,1.0
6042,0.272727,0.173333,0.295181,0.013804,0.0299,0.08680599999999998,0.276498,0.666667,0.449612,0.061798,0.055716,0.608696,1.0
6043,0.206612,0.22,0.198795,0.062883,0.023256,0.09375,0.239631,0.666667,0.449612,0.08988799999999998,0.074995,0.652174,1.0
6044,0.355372,0.166667,0.13253,0.070552,0.063123,0.079861,0.334101,0.157316,0.387597,0.140449,0.333333,0.333333,0.0
6045,0.413223,0.166667,0.26506,0.08819,0.024917,0.027778,0.186636,0.666667,0.186047,0.101124,0.08849,0.666667,1.0
6046,0.280992,0.08,0.180723,0.021472,0.049834,0.145833,0.419355,0.5,0.449612,0.106742,0.076923,0.57971,1.0
6047,0.280992,0.12,0.192771,0.150307,0.08803999999999998,0.076389,0.248848,0.182957,0.395349,0.151685,0.362319,0.333333,0.0
6048,0.512397,0.32,0.144578,0.02454,0.116279,0.0625,0.119816,0.5,0.356589,0.191011,0.231155,0.304348,1.0
6049,0.289256,0.12,0.319277,0.185583,0.063123,0.206597,0.345622,0.5,0.263566,0.129213,0.21766,0.15942,1.0
6050,0.305785,0.293333,0.066265,0.013804,0.116279,0.034722,0.07603699999999998,0.186813,0.542636,0.202247,0.231884,0.333333,0.0
6051,0.46281,0.053333,0.180723,0.01227,0.054817,0.08680599999999998,0.391705,0.159823,0.333333,0.134831,0.15942,0.333333,0.0
6052,0.206612,0.066667,0.13253,0.076687,0.063123,0.152778,0.324885,0.129555,0.286822,0.179775,0.289855,0.333333,0.0
6053,0.214876,0.18,0.126506,0.023006,0.069767,0.15625,0.380184,0.117409,0.341085,0.157303,0.217391,0.333333,0.0
6054,0.239669,0.113333,0.198795,0.035276,0.079734,0.177083,0.384793,0.666667,0.232558,0.146067,0.121265,0.217391,1.0
6055,0.264463,0.1,0.240964,0.015337,0.089701,0.069444,0.140553,0.155967,0.604651,0.230337,0.449275,0.333333,0.0
6056,0.347107,0.113333,0.156627,0.205521,0.056478,0.138889,0.557604,0.5,0.24031,0.196629,0.221515,0.101449,1.0
6057,0.280992,0.07333299999999998,0.186747,0.015337,0.08803999999999998,0.104167,0.384793,0.5,0.488372,0.123596,0.08849,0.536232,1.0
6058,0.272727,0.126667,0.144578,0.184049,0.05814,0.163194,0.258065,0.666667,0.248062,0.191011,0.195682,0.289855,1.0
6059,0.099174,0.126667,0.192771,0.059816,0.038206,0.197917,0.396313,0.666667,0.565891,0.050562,0.047233,0.666667,1.0
6060,0.429752,0.14,0.204819,0.17638,0.034884,0.114583,0.394009,0.191826,0.317829,0.140449,0.376812,0.333333,0.0
6061,0.347107,0.5,0.162651,0.021472,0.11794,0.034722,0.131336,0.181415,0.44186,0.146067,0.26087,0.166667,0.0
6062,0.347107,0.46,0.192771,0.023006,0.116279,0.052083,0.156682,0.5,0.426357,0.157303,0.182186,0.26087,1.0
6063,0.305785,0.226667,0.08433699999999998,0.154908,0.061462,0.059028,0.205069,0.169462,0.387597,0.061798,0.391304,0.333333,0.0
6064,0.297521,0.106667,0.253012,0.205521,0.094684,0.163194,0.442396,0.5,0.131783,0.11236,0.20802,0.130435,1.0
6065,0.280992,0.12,0.26506,0.099693,0.0299,0.083333,0.276498,0.833333,0.232558,0.067416,0.113553,0.449275,1.0
6066,0.280992,0.153333,0.301205,0.194785,0.078073,0.232639,0.435484,0.213804,0.224806,0.140449,0.173913,0.333333,0.0
6067,0.22314,0.166667,0.192771,0.006135,0.053156,0.131944,0.262673,0.5,0.263566,0.08426999999999998,0.056487,0.608696,1.0
6068,0.347107,0.066667,0.222892,0.010736,0.051495,0.048611,0.207373,0.5,0.263566,0.219101,0.078851,0.594203,1.0
6069,0.247934,0.206667,0.204819,0.104294,0.018272,0.128472,0.292627,0.666667,0.356589,0.123596,0.096588,0.57971,1.0
6070,0.355372,0.146667,0.295181,0.179448,0.066445,0.170139,0.317972,0.666667,0.286822,0.196629,0.192597,0.318841,1.0
6071,0.22314,0.22,0.144578,0.205521,0.064784,0.079861,0.246544,0.5,0.55814,0.174157,0.213804,0.26087,1.0
6072,0.355372,0.166667,0.216867,0.104294,0.046512,0.121528,0.345622,0.5,0.364341,0.179775,0.169848,0.376812,1.0
6073,0.247934,0.173333,0.060241,0.01227,0.066445,0.097222,0.258065,0.12512,0.379845,0.106742,0.217391,0.333333,0.0
6074,0.14876,0.12,0.301205,0.165644,0.033223,0.083333,0.200461,0.5,0.395349,0.151685,0.13823,0.362319,1.0
6075,0.239669,0.1,0.198795,0.115031,0.064784,0.152778,0.391705,0.5,0.302326,0.168539,0.146713,0.304348,1.0
6076,0.272727,0.043333,0.198795,0.06135,0.068106,0.111111,0.288018,0.5,0.434109,0.101124,0.136688,0.231884,1.0
6077,0.256198,0.14,0.192771,0.079755,0.051495,0.052083,0.24424,0.113553,0.248062,0.202247,0.463768,0.333333,0.0
6078,0.454545,0.206667,0.240964,0.030675,0.106312,0.03125,0.046083,0.5,0.48062,0.297753,0.21766,0.318841,1.0
6079,0.280992,0.36,0.036145,0.029141,0.114618,0.055556,0.179724,0.199537,0.612403,0.174157,0.246377,0.333333,0.0
6080,0.239669,0.08,0.222892,0.016104,0.026578,0.142361,0.223502,0.059958,0.302326,0.129213,0.492754,0.333333,0.0
6081,0.31405,0.14,0.349398,0.259202,0.053156,0.173611,0.504608,0.5,0.341085,0.247191,0.242722,0.217391,1.0
